Gen	MaxFit	AvgFit	Diversity
1442	1.0000	0.9924	7.60e-03
1443	1.0000	0.9919	8.10e-03
1444	1.0000	0.9928	7.20e-03
1445	1.0000	0.9931	6.90e-03
1446	1.0000	0.9942	5.80e-03
1447	1.0000	0.9935	6.50e-03
1448	1.0000	0.9928	7.20e-03
1449	1.0000	0.9919	8.10e-03
1450	1.0000	0.9934	6.60e-03
1451	1.0000	0.9920	8.00e-03
1452	1.0000	0.9921	7.90e-03
1453	1.0000	0.9925	7.50e-03
1454	1.0000	0.9919	8.10e-03
1455	1.0000	0.9941	5.90e-03
1456	1.0000	0.9935	6.50e-03
1457	1.0000	0.9913	8.70e-03
1458	1.0000	0.9921	7.90e-03
1459	1.0000	0.9930	7.00e-03
1460	1.0000	0.9930	7.00e-03
1461	1.0000	0.9928	7.20e-03
1462	1.0000	0.9938	6.20e-03
1463	1.0000	0.9931	6.90e-03
1464	1.0000	0.9933	6.70e-03
1465	1.0000	0.9918	8.20e-03
1466	1.0000	0.9925	7.50e-03
1467	1.0000	0.9925	7.50e-03
1468	1.0000	0.9921	7.90e-03
1469	1.0000	0.9910	9.00e-03
1470	1.0000	0.9941	5.90e-03
1471	1.0000	0.9922	7.80e-03
1472	1.0000	0.9936	6.40e-03
1473	1.0000	0.9945	5.50e-03
1474	1.0000	0.9940	6.00e-03
1475	1.0000	0.9928	7.20e-03
1476	1.0000	0.9925	7.50e-03
1477	1.0000	0.9923	7.70e-03
1478	1.0000	0.9923	7.70e-03
1479	1.0000	0.9926	7.40e-03
1480	1.0000	0.9913	8.70e-03
1481	1.0000	0.9928	7.20e-03
1482	1.0000	0.9933	6.70e-03
1483	1.0000	0.9908	9.20e-03
1484	1.0000	0.9931	6.90e-03
1485	1.0000	0.9941	5.90e-03
1486	1.0000	0.9916	8.40e-03
1487	1.0000	0.9930	7.00e-03
1488	1.0000	0.9938	6.20e-03
1489	1.0000	0.9936	6.40e-03
1490	1.0000	0.9935	6.50e-03
1491	1.0000	0.9919	8.10e-03
1492	1.0000	0.9925	7.50e-03
1493	1.0000	0.9934	6.60e-03
1494	1.0000	0.9932	6.80e-03
1495	1.0000	0.9926	7.40e-03
1496	1.0000	0.9909	9.10e-03
1497	1.0000	0.9925	7.50e-03
1498	1.0000	0.9930	7.00e-03
1499	1.0000	0.9933	6.70e-03
1500	1.0000	0.9923	7.70e-03
