Gen	MaxFit	AvgFit	Diversity
733	0.1033	0.0968	6.57e-03
734	0.1046	0.0967	7.91e-03
735	0.1033	0.0964	6.93e-03
736	0.1027	0.0973	5.41e-03
737	0.1040	0.0981	5.90e-03
738	0.1033	0.0984	4.90e-03
739	0.1040	0.0989	5.12e-03
740	0.1040	0.0990	4.99e-03
741	0.1040	0.0990	5.00e-03
742	0.1046	0.0995	5.11e-03
743	0.1040	0.0994	4.53e-03
744	0.1033	0.0986	4.75e-03
745	0.1033	0.0986	4.71e-03
746	0.1033	0.0985	4.83e-03
747	0.1046	0.0985	6.16e-03
748	0.1040	0.0983	5.68e-03
749	0.1033	0.0984	4.94e-03
750	0.1040	0.0979	6.05e-03
751	0.1027	0.0977	5.06e-03
752	0.1040	0.0977	6.30e-03
753	0.1027	0.0977	5.05e-03
754	0.1033	0.0974	5.96e-03
755	0.1040	0.0971	6.92e-03
756	0.1033	0.0966	6.75e-03
757	0.1033	0.0971	6.27e-03
758	0.1052	0.0969	8.37e-03
759	0.1033	0.0975	5.82e-03
760	0.1040	0.0965	7.50e-03
761	0.1033	0.0952	8.12e-03
762	0.1040	0.0954	8.56e-03
763	0.1027	0.0958	6.94e-03
764	0.1033	0.0958	7.55e-03
765	0.1040	0.0965	7.51e-03
766	0.1027	0.0964	6.36e-03
767	0.1052	0.0969	8.38e-03
768	0.1046	0.0975	7.12e-03
769	0.1065	0.0981	8.37e-03
770	0.1052	0.0986	6.62e-03
771	0.1071	0.0997	7.43e-03
772	0.1059	0.0999	6.01e-03
773	0.1059	0.0999	5.94e-03
774	0.1059	0.1003	5.52e-03
775	0.1065	0.1004	6.14e-03
776	0.1084	0.1007	7.65e-03
777	0.1065	0.1004	6.10e-03
778	0.1071	0.1012	5.92e-03
779	0.1078	0.1013	6.44e-03
780	0.1071	0.1010	6.11e-03
781	0.1065	0.1010	5.49e-03
782	0.1078	0.1019	5.81e-03
783	0.1078	0.1021	5.70e-03
784	0.1078	0.1025	5.25e-03
785	0.1078	0.1020	5.75e-03
786	0.1084	0.1025	5.88e-03
787	0.1084	0.1022	6.16e-03
788	0.1084	0.1015	6.86e-03
789	0.1090	0.1009	8.08e-03
790	0.1065	0.1007	5.76e-03
791	0.1071	0.1009	6.24e-03
792	0.1059	0.1007	5.16e-03
793	0.1065	0.1008	5.74e-03
794	0.1078	0.1007	7.03e-03
795	0.1065	0.1008	5.74e-03
796	0.1071	0.1008	6.38e-03
797	0.1071	0.1012	5.90e-03
798	0.1084	0.1012	7.14e-03
799	0.1090	0.1019	7.15e-03
800	0.1078	0.1012	6.59e-03
801	0.1078	0.1021	5.71e-03
802	0.1078	0.1012	6.51e-03
803	0.1084	0.1020	6.42e-03
804	0.1084	0.1021	6.32e-03
805	0.1084	0.1014	7.00e-03
806	0.1078	0.1019	5.85e-03
807	0.1078	0.1020	5.72e-03
808	0.1078	0.1017	6.04e-03
809	0.1084	0.1024	5.99e-03
810	0.1084	0.1025	5.87e-03
811	0.1084	0.1018	6.57e-03
812	0.1084	0.1019	6.52e-03
813	0.1065	0.1006	5.94e-03
814	0.1078	0.1005	7.23e-03
815	0.1071	0.1002	6.92e-03
816	0.1046	0.0998	4.77e-03
817	0.1071	0.1000	7.11e-03
818	0.1059	0.1001	5.82e-03
819	0.1065	0.0998	6.73e-03
820	0.1052	0.0996	5.61e-03
821	0.1052	0.0998	5.49e-03
822	0.1065	0.1000	6.54e-03
823	0.1071	0.1006	6.55e-03
824	0.1059	0.1000	5.91e-03
825	0.1065	0.1004	6.09e-03
826	0.1065	0.0999	6.56e-03
827	0.1065	0.1003	6.24e-03
828	0.1065	0.1000	6.50e-03
829	0.1059	0.0996	6.25e-03
830	0.1065	0.0995	6.97e-03
831	0.1052	0.0995	5.70e-03
832	0.1059	0.0984	7.47e-03
833	0.1071	0.0981	9.01e-03
834	0.1084	0.0980	1.04e-02
835	0.1071	0.0979	9.27e-03
836	0.1071	0.0979	9.22e-03
837	0.1040	0.0972	6.74e-03
838	0.1046	0.0976	7.01e-03
839	0.1046	0.0979	6.74e-03
840	0.1040	0.0969	7.04e-03
841	0.1040	0.0974	6.60e-03
842	0.1033	0.0971	6.22e-03
843	0.1040	0.0979	6.13e-03
844	0.1046	0.0981	6.52e-03
845	0.1040	0.0978	6.14e-03
846	0.1033	0.0971	6.30e-03
847	0.1040	0.0977	6.31e-03
848	0.1040	0.0968	7.15e-03
849	0.1040	0.0966	7.36e-03
850	0.1033	0.0969	6.47e-03
851	0.1027	0.0970	5.70e-03
852	0.1033	0.0975	5.85e-03
853	0.1033	0.0974	5.93e-03
854	0.1027	0.0967	6.02e-03
855	0.1027	0.0962	6.54e-03
856	0.1008	0.0957	5.11e-03
857	0.1015	0.0959	5.51e-03
858	0.1008	0.0957	5.17e-03
859	0.1033	0.0957	7.65e-03
860	0.1021	0.0958	6.29e-03
861	0.1033	0.0957	7.65e-03
862	0.1021	0.0953	6.82e-03
863	0.1015	0.0950	6.44e-03
864	0.1021	0.0954	6.73e-03
865	0.1033	0.0958	7.56e-03
866	0.1021	0.0957	6.41e-03
867	0.1027	0.0958	6.92e-03
868	0.1021	0.0954	6.72e-03
869	0.1015	0.0958	5.62e-03
870	0.1015	0.0963	5.18e-03
871	0.1015	0.0968	4.69e-03
872	0.1015	0.0960	5.42e-03
873	0.1002	0.0956	4.55e-03
874	0.1008	0.0959	4.93e-03
875	0.1008	0.0965	4.30e-03
876	0.1015	0.0965	4.95e-03
877	0.1015	0.0968	4.63e-03
878	0.1027	0.0976	5.11e-03
879	0.1021	0.0972	4.91e-03
880	0.1027	0.0970	5.75e-03
881	0.1027	0.0976	5.15e-03
882	0.1015	0.0967	4.74e-03
883	0.1033	0.0966	6.78e-03
884	0.1040	0.0964	7.57e-03
885	0.1040	0.0961	7.83e-03
886	0.1040	0.0962	7.75e-03
887	0.1033	0.0961	7.23e-03
888	0.1033	0.0969	6.41e-03
889	0.1033	0.0972	6.19e-03
890	0.1033	0.0975	5.81e-03
891	0.1040	0.0985	5.52e-03
892	0.1033	0.0983	5.04e-03
893	0.1040	0.0981	5.86e-03
894	0.1033	0.0981	5.28e-03
895	0.1033	0.0989	4.48e-03
896	0.1046	0.0989	5.72e-03
897	0.1046	0.0993	5.28e-03
898	0.1040	0.0994	4.61e-03
899	0.1046	0.0988	5.79e-03
900	0.1052	0.0988	6.46e-03
901	0.1040	0.0985	5.50e-03
902	0.1046	0.0981	6.55e-03
903	0.1040	0.0980	6.01e-03
904	0.1046	0.0984	6.26e-03
905	0.1040	0.0976	6.34e-03
906	0.1040	0.0969	7.04e-03
907	0.1040	0.0958	8.15e-03
908	0.1033	0.0968	6.50e-03
909	0.1046	0.0978	6.86e-03
910	0.1046	0.0979	6.73e-03
911	0.1052	0.0976	7.61e-03
912	0.1046	0.0985	6.16e-03
913	0.1052	0.0985	6.70e-03
914	0.1046	0.0985	6.11e-03
915	0.1040	0.0981	5.89e-03
916	0.1046	0.0968	7.79e-03
917	0.1040	0.0967	7.33e-03
918	0.1046	0.0966	7.98e-03
919	0.1046	0.0967	7.87e-03
920	0.1040	0.0964	7.58e-03
921	0.1033	0.0960	7.36e-03
922	0.1027	0.0955	7.26e-03
923	0.1033	0.0956	7.73e-03
924	0.1027	0.0956	7.10e-03
925	0.1021	0.0959	6.19e-03
926	0.1040	0.0959	8.13e-03
927	0.1027	0.0957	7.01e-03
928	0.1008	0.0954	5.43e-03
929	0.1008	0.0957	5.17e-03
930	0.1021	0.0959	6.16e-03
931	0.1027	0.0962	6.53e-03
932	0.1021	0.0958	6.33e-03
933	0.1021	0.0958	6.32e-03
934	0.1027	0.0956	7.15e-03
935	0.1027	0.0961	6.62e-03
936	0.1021	0.0958	6.28e-03
937	0.1008	0.0952	5.66e-03
938	0.1008	0.0949	5.90e-03
939	0.1002	0.0942	6.01e-03
940	0.0996	0.0936	5.97e-03
941	0.0996	0.0931	6.45e-03
942	0.1002	0.0939	6.29e-03
943	0.1002	0.0943	5.92e-03
944	0.0989	0.0937	5.21e-03
945	0.0996	0.0945	5.12e-03
946	0.1015	0.0949	6.52e-03
947	0.1008	0.0948	5.98e-03
948	0.1008	0.0949	5.92e-03
949	0.1002	0.0949	5.32e-03
950	0.1002	0.0954	4.78e-03
951	0.1008	0.0955	5.31e-03
952	0.1015	0.0952	6.21e-03
953	0.1015	0.0951	6.36e-03
954	0.1021	0.0952	6.91e-03
955	0.1002	0.0956	4.62e-03
956	0.1008	0.0952	5.58e-03
957	0.1002	0.0949	5.29e-03
958	0.0996	0.0953	4.24e-03
959	0.0996	0.0953	4.31e-03
960	0.1008	0.0960	4.84e-03
961	0.1008	0.0963	4.56e-03
962	0.1002	0.0955	4.65e-03
963	0.1008	0.0957	5.14e-03
964	0.0996	0.0954	4.13e-03
965	0.1002	0.0959	4.27e-03
966	0.1015	0.0964	5.09e-03
967	0.1015	0.0966	4.89e-03
968	0.1021	0.0970	5.10e-03
969	0.1015	0.0966	4.86e-03
970	0.1015	0.0960	5.45e-03
971	0.1008	0.0956	5.24e-03
972	0.1021	0.0955	6.61e-03
973	0.1008	0.0954	5.42e-03
974	0.1021	0.0957	6.38e-03
975	0.1008	0.0959	4.94e-03
976	0.1033	0.0960	7.36e-03
977	0.1027	0.0954	7.35e-03
978	0.1008	0.0953	5.52e-03
979	0.1015	0.0954	6.07e-03
980	0.1021	0.0961	5.99e-03
981	0.1021	0.0966	5.51e-03
982	0.1033	0.0969	6.46e-03
983	0.1027	0.0965	6.27e-03
984	0.1027	0.0967	6.00e-03
985	0.1027	0.0971	5.60e-03
986	0.1027	0.0978	4.92e-03
987	0.1027	0.0972	5.52e-03
988	0.1027	0.0963	6.38e-03
989	0.1015	0.0961	5.41e-03
990	0.1015	0.0965	4.92e-03
991	0.1021	0.0961	5.98e-03
992	0.1033	0.0971	6.25e-03
993	0.1027	0.0963	6.45e-03
994	0.1040	0.0959	8.04e-03
995	0.1033	0.0961	7.29e-03
996	0.1040	0.0954	8.59e-03
997	0.1033	0.0947	8.60e-03
998	0.1015	0.0941	7.38e-03
999	0.1008	0.0946	6.22e-03
1000	0.0996	0.0942	5.40e-03
1001	0.1002	0.0951	5.08e-03
1002	0.1002	0.0959	4.33e-03
1003	0.1021	0.0960	6.06e-03
1004	0.1008	0.0955	5.32e-03
1005	0.1008	0.0954	5.43e-03
1006	0.1008	0.0947	6.09e-03
1007	0.1002	0.0947	5.45e-03
1008	0.1002	0.0944	5.80e-03
1009	0.1002	0.0950	5.24e-03
1010	0.1002	0.0953	4.91e-03
1011	0.1002	0.0949	5.31e-03
1012	0.1015	0.0945	6.94e-03
1013	0.1002	0.0946	5.60e-03
1014	0.1002	0.0943	5.90e-03
1015	0.1015	0.0941	7.35e-03
1016	0.1021	0.0938	8.26e-03
1017	0.1015	0.0939	7.53e-03
1018	0.1021	0.0946	7.48e-03
1019	0.1015	0.0946	6.90e-03
1020	0.1021	0.0957	6.40e-03
1021	0.1008	0.0948	6.01e-03
1022	0.1027	0.0952	7.47e-03
1023	0.1008	0.0946	6.18e-03
1024	0.1002	0.0955	4.73e-03
1025	0.1015	0.0953	6.15e-03
1026	0.0996	0.0948	4.75e-03
1027	0.1002	0.0955	4.74e-03
1028	0.1002	0.0951	5.12e-03
1029	0.0996	0.0950	4.56e-03
1030	0.0989	0.0946	4.36e-03
1031	0.1002	0.0945	5.70e-03
1032	0.0989	0.0941	4.81e-03
1033	0.0996	0.0943	5.22e-03
1034	0.0989	0.0945	4.40e-03
1035	0.1008	0.0948	6.03e-03
1036	0.1008	0.0949	5.94e-03
1037	0.0996	0.0948	4.73e-03
1038	0.1002	0.0948	5.36e-03
1039	0.1002	0.0953	4.86e-03
1040	0.1008	0.0954	5.40e-03
1041	0.1008	0.0955	5.32e-03
1042	0.1027	0.0959	6.82e-03
1043	0.1033	0.0959	7.48e-03
1044	0.1021	0.0957	6.40e-03
1045	0.1033	0.0952	8.16e-03
1046	0.1002	0.0946	5.61e-03
1047	0.1008	0.0942	6.63e-03
1048	0.1021	0.0946	7.53e-03
1049	0.1021	0.0947	7.44e-03
1050	0.1033	0.0944	8.96e-03
1051	0.1033	0.0945	8.87e-03
1052	0.1033	0.0947	8.70e-03
1053	0.1040	0.0946	9.39e-03
1054	0.1015	0.0944	7.05e-03
1055	0.1015	0.0952	6.24e-03
1056	0.1027	0.0951	7.65e-03
1057	0.1021	0.0948	7.27e-03
1058	0.1021	0.0955	6.58e-03
1059	0.1027	0.0957	7.02e-03
1060	0.1015	0.0957	5.78e-03
1061	0.1027	0.0960	6.72e-03
1062	0.1027	0.0964	6.30e-03
1063	0.1021	0.0965	5.64e-03
1064	0.1033	0.0966	6.80e-03
1065	0.1027	0.0969	5.85e-03
1066	0.1033	0.0976	5.76e-03
1067	0.1046	0.0985	6.08e-03
1068	0.1033	0.0986	4.79e-03
1069	0.1040	0.0981	5.90e-03
1070	0.1052	0.0980	7.21e-03
1071	0.1046	0.0979	6.73e-03
1072	0.1059	0.0983	7.61e-03
1073	0.1046	0.0987	5.88e-03
1074	0.1052	0.0990	6.28e-03
1075	0.1059	0.0990	6.91e-03
1076	0.1052	0.0993	5.98e-03
1077	0.1059	0.0985	7.32e-03
1078	0.1052	0.0986	6.65e-03
1079	0.1046	0.0993	5.26e-03
1080	0.1046	0.0999	4.71e-03
1081	0.1052	0.0992	6.02e-03
1082	0.1046	0.1001	4.53e-03
1083	0.1046	0.1003	4.26e-03
1084	0.1059	0.0998	6.09e-03
1085	0.1059	0.0991	6.76e-03
1086	0.1046	0.0992	5.46e-03
1087	0.1040	0.0987	5.27e-03
1088	0.1033	0.0984	4.91e-03
1089	0.1046	0.0982	6.44e-03
1090	0.1046	0.0979	6.69e-03
1091	0.1033	0.0983	5.03e-03
1092	0.1033	0.0983	5.03e-03
1093	0.1040	0.0981	5.88e-03
1094	0.1027	0.0978	4.92e-03
1095	0.1040	0.0983	5.69e-03
1096	0.1040	0.0977	6.30e-03
1097	0.1033	0.0969	6.42e-03
1098	0.1040	0.0977	6.29e-03
1099	0.1040	0.0980	5.99e-03
1100	0.1040	0.0977	6.27e-03
1101	0.1027	0.0977	5.07e-03
1102	0.1040	0.0979	6.12e-03
1103	0.1040	0.0981	5.92e-03
1104	0.1046	0.0985	6.12e-03
1105	0.1046	0.0987	5.89e-03
1106	0.1033	0.0985	4.81e-03
1107	0.1033	0.0994	3.94e-03
1108	0.1040	0.0993	4.71e-03
1109	0.1040	0.0992	4.79e-03
1110	0.1040	0.0987	5.27e-03
1111	0.1046	0.0989	5.76e-03
1112	0.1052	0.0989	6.29e-03
1113	0.1046	0.0991	5.46e-03
1114	0.1052	0.0987	6.57e-03
1115	0.1052	0.0992	6.06e-03
1116	0.1059	0.0996	6.22e-03
1117	0.1059	0.0995	6.41e-03
1118	0.1052	0.0992	6.01e-03
1119	0.1052	0.0994	5.81e-03
1120	0.1052	0.0992	6.03e-03
1121	0.1046	0.0996	5.01e-03
1122	0.1059	0.0996	6.31e-03
1123	0.1065	0.0997	6.84e-03
1124	0.1065	0.0994	7.10e-03
1125	0.1065	0.0990	7.50e-03
1126	0.1052	0.0986	6.59e-03
1127	0.1040	0.0988	5.21e-03
1128	0.1040	0.0984	5.54e-03
1129	0.1046	0.0979	6.67e-03
1130	0.1052	0.0977	7.54e-03
1131	0.1046	0.0977	6.87e-03
1132	0.1059	0.0986	7.27e-03
1133	0.1046	0.0989	5.67e-03
1134	0.1046	0.0995	5.10e-03
1135	0.1046	0.0995	5.15e-03
1136	0.1046	0.0986	6.06e-03
1137	0.1052	0.0982	7.00e-03
1138	0.1052	0.0977	7.51e-03
1139	0.1046	0.0974	7.17e-03
1140	0.1033	0.0968	6.57e-03
1141	0.1027	0.0966	6.14e-03
1142	0.1015	0.0963	5.15e-03
1143	0.1008	0.0961	4.69e-03
1144	0.1015	0.0965	4.94e-03
1145	0.1033	0.0972	6.16e-03
1146	0.1027	0.0977	4.99e-03
1147	0.1040	0.0981	5.92e-03
1148	0.1046	0.0983	6.31e-03
1149	0.1052	0.0977	7.51e-03
1150	0.1040	0.0975	6.52e-03
1151	0.1040	0.0977	6.32e-03
1152	0.1052	0.0977	7.58e-03
1153	0.1033	0.0975	5.89e-03
1154	0.1052	0.0970	8.20e-03
1155	0.1033	0.0971	6.28e-03
1156	0.1040	0.0973	6.64e-03
1157	0.1052	0.0972	8.01e-03
1158	0.1033	0.0969	6.47e-03
1159	0.1033	0.0973	6.08e-03
1160	0.1027	0.0974	5.32e-03
1161	0.1040	0.0972	6.76e-03
1162	0.1027	0.0971	5.64e-03
1163	0.1027	0.0970	5.72e-03
1164	0.1021	0.0961	5.98e-03
1165	0.1033	0.0959	7.41e-03
1166	0.1033	0.0962	7.16e-03
1167	0.1021	0.0955	6.60e-03
1168	0.1021	0.0949	7.15e-03
1169	0.1015	0.0949	6.52e-03
1170	0.1015	0.0950	6.47e-03
1171	0.1015	0.0958	5.70e-03
1172	0.1015	0.0960	5.42e-03
1173	0.1027	0.0959	6.82e-03
1174	0.1008	0.0952	5.64e-03
1175	0.1015	0.0964	5.05e-03
1176	0.1015	0.0968	4.69e-03
1177	0.1027	0.0968	5.96e-03
1178	0.1021	0.0965	5.59e-03
1179	0.1021	0.0966	5.44e-03
1180	0.1027	0.0963	6.41e-03
1181	0.1033	0.0954	7.99e-03
1182	0.1027	0.0959	6.82e-03
1183	0.1021	0.0958	6.33e-03
1184	0.1008	0.0954	5.46e-03
1185	0.1008	0.0953	5.51e-03
1186	0.1015	0.0953	6.12e-03
1187	0.1021	0.0952	6.87e-03
1188	0.1008	0.0954	5.46e-03
1189	0.1021	0.0959	6.16e-03
1190	0.1027	0.0951	7.66e-03
1191	0.1008	0.0952	5.59e-03
1192	0.1015	0.0957	5.75e-03
1193	0.1015	0.0958	5.63e-03
1194	0.1015	0.0952	6.28e-03
1195	0.1015	0.0947	6.78e-03
1196	0.1027	0.0949	7.78e-03
1197	0.1015	0.0956	5.91e-03
1198	0.1021	0.0957	6.35e-03
1199	0.1040	0.0959	8.09e-03
1200	0.1033	0.0957	7.63e-03
1201	0.1046	0.0964	8.24e-03
1202	0.1059	0.0968	9.12e-03
1203	0.1040	0.0966	7.40e-03
1204	0.1052	0.0972	8.03e-03
1205	0.1040	0.0975	6.49e-03
1206	0.1033	0.0970	6.34e-03
1207	0.1040	0.0968	7.16e-03
1208	0.1021	0.0958	6.31e-03
1209	0.1033	0.0968	6.59e-03
1210	0.1059	0.0975	8.40e-03
1211	0.1046	0.0978	6.84e-03
1212	0.1040	0.0964	7.62e-03
1213	0.1046	0.0966	8.04e-03
1214	0.1059	0.0961	9.77e-03
1215	0.1059	0.0969	8.96e-03
1216	0.1059	0.0969	8.98e-03
1217	0.1046	0.0964	8.16e-03
1218	0.1052	0.0971	8.14e-03
1219	0.1046	0.0965	8.14e-03
1220	0.1046	0.0961	8.50e-03
1221	0.1046	0.0972	7.45e-03
1222	0.1052	0.0986	6.68e-03
1223	0.1046	0.0989	5.73e-03
1224	0.1046	0.0989	5.71e-03
1225	0.1046	0.0986	5.96e-03
1226	0.1033	0.0986	4.79e-03
1227	0.1040	0.0981	5.91e-03
1228	0.1040	0.0980	5.94e-03
1229	0.1040	0.0972	6.80e-03
1230	0.1040	0.0972	6.76e-03
1231	0.1033	0.0970	6.38e-03
1232	0.1027	0.0971	5.60e-03
1233	0.1027	0.0969	5.84e-03
1234	0.1027	0.0965	6.19e-03
1235	0.1027	0.0970	5.69e-03
1236	0.1033	0.0971	6.21e-03
1237	0.1033	0.0969	6.47e-03
1238	0.1040	0.0970	6.96e-03
1239	0.1033	0.0967	6.64e-03
1240	0.1033	0.0964	7.00e-03
1241	0.1052	0.0959	9.39e-03
1242	0.1046	0.0958	8.78e-03
1243	0.1046	0.0949	9.73e-03
1244	0.1040	0.0950	8.93e-03
1245	0.1046	0.0946	1.00e-02
1246	0.1033	0.0944	8.97e-03
1247	0.1015	0.0942	7.21e-03
1248	0.1002	0.0937	6.46e-03
1249	0.1002	0.0942	5.99e-03
1250	0.1008	0.0945	6.35e-03
1251	0.1015	0.0946	6.85e-03
1252	0.1021	0.0947	7.42e-03
1253	0.1027	0.0953	7.45e-03
1254	0.1015	0.0946	6.86e-03
1255	0.1027	0.0949	7.79e-03
1256	0.1033	0.0952	8.18e-03
1257	0.1033	0.0944	8.97e-03
1258	0.1033	0.0950	8.38e-03
1259	0.1027	0.0946	8.16e-03
1260	0.1002	0.0936	6.56e-03
1261	0.1008	0.0941	6.69e-03
1262	0.1002	0.0940	6.25e-03
1263	0.1015	0.0949	6.53e-03
1264	0.1015	0.0957	5.79e-03
1265	0.1015	0.0960	5.46e-03
1266	0.1015	0.0964	5.03e-03
1267	0.1027	0.0968	5.92e-03
1268	0.1052	0.0974	7.84e-03
1269	0.1052	0.0980	7.27e-03
1270	0.1046	0.0984	6.18e-03
1271	0.1046	0.0986	5.98e-03
1272	0.1046	0.0980	6.65e-03
1273	0.1040	0.0979	6.09e-03
1274	0.1040	0.0979	6.04e-03
1275	0.1046	0.0981	6.46e-03
1276	0.1033	0.0976	5.77e-03
1277	0.1033	0.0975	5.89e-03
1278	0.1027	0.0973	5.38e-03
1279	0.1021	0.0971	5.02e-03
1280	0.1027	0.0972	5.47e-03
1281	0.1033	0.0979	5.41e-03
1282	0.1033	0.0987	4.61e-03
1283	0.1033	0.0988	4.59e-03
1284	0.1027	0.0988	3.95e-03
1285	0.1027	0.0988	3.95e-03
1286	0.1040	0.0993	4.65e-03
1287	0.1052	0.0996	5.65e-03
1288	0.1040	0.1002	3.73e-03
1289	0.1052	0.1003	4.90e-03
1290	0.1059	0.1011	4.77e-03
1291	0.1065	0.1010	5.50e-03
1292	0.1065	0.1019	4.58e-03
1293	0.1071	0.1025	4.63e-03
1294	0.1071	0.1024	4.77e-03
1295	0.1071	0.1020	5.09e-03
1296	0.1071	0.1022	4.89e-03
1297	0.1078	0.1024	5.35e-03
1298	0.1071	0.1026	4.51e-03
1299	0.1084	0.1029	5.50e-03
1300	0.1071	0.1030	4.17e-03
1301	0.1084	0.1031	5.32e-03
1302	0.1078	0.1033	4.49e-03
1303	0.1084	0.1038	4.55e-03
1304	0.1078	0.1039	3.88e-03
1305	0.1090	0.1037	5.29e-03
1306	0.1097	0.1042	5.49e-03
1307	0.1090	0.1040	4.98e-03
1308	0.1097	0.1041	5.52e-03
1309	0.1090	0.1038	5.18e-03
1310	0.1097	0.1033	6.34e-03
1311	0.1097	0.1034	6.30e-03
1312	0.1097	0.1032	6.42e-03
1313	0.1090	0.1030	6.02e-03
1314	0.1090	0.1033	5.73e-03
1315	0.1097	0.1022	7.44e-03
1316	0.1097	0.1025	7.17e-03
1317	0.1090	0.1021	6.94e-03
1318	0.1090	0.1023	6.73e-03
1319	0.1103	0.1021	8.19e-03
1320	0.1090	0.1023	6.73e-03
1321	0.1084	0.1018	6.60e-03
1322	0.1084	0.1013	7.07e-03
1323	0.1078	0.1012	6.61e-03
1324	0.1078	0.1010	6.75e-03
1325	0.1078	0.1017	6.06e-03
1326	0.1084	0.1012	7.22e-03
1327	0.1078	0.1005	7.22e-03
1328	0.1090	0.1024	6.58e-03
1329	0.1090	0.1029	6.07e-03
1330	0.1084	0.1031	5.31e-03
1331	0.1078	0.1025	5.24e-03
1332	0.1084	0.1026	5.80e-03
1333	0.1071	0.1029	4.25e-03
1334	0.1078	0.1032	4.57e-03
1335	0.1078	0.1029	4.87e-03
1336	0.1084	0.1031	5.33e-03
1337	0.1071	0.1030	4.15e-03
1338	0.1078	0.1029	4.86e-03
1339	0.1084	0.1035	4.89e-03
1340	0.1084	0.1035	4.89e-03
1341	0.1090	0.1039	5.15e-03
1342	0.1090	0.1040	4.98e-03
1343	0.1097	0.1041	5.56e-03
1344	0.1097	0.1038	5.90e-03
1345	0.1090	0.1036	5.38e-03
1346	0.1084	0.1034	5.03e-03
1347	0.1084	0.1030	5.36e-03
1348	0.1084	0.1025	5.87e-03
1349	0.1071	0.1016	5.51e-03
1350	0.1071	0.1016	5.54e-03
1351	0.1084	0.1019	6.47e-03
1352	0.1078	0.1019	5.88e-03
1353	0.1084	0.1009	7.45e-03
1354	0.1078	0.1009	6.87e-03
1355	0.1065	0.1009	5.62e-03
1356	0.1084	0.1009	7.44e-03
1357	0.1071	0.1013	5.87e-03
1358	0.1071	0.1011	6.08e-03
1359	0.1065	0.1010	5.47e-03
1360	0.1065	0.1014	5.13e-03
1361	0.1071	0.1012	5.93e-03
1362	0.1071	0.1012	5.96e-03
1363	0.1084	0.1018	6.58e-03
1364	0.1078	0.1018	5.96e-03
1365	0.1071	0.1012	5.92e-03
1366	0.1078	0.1007	7.07e-03
1367	0.1078	0.1007	7.02e-03
1368	0.1078	0.1003	7.46e-03
1369	0.1065	0.1010	5.51e-03
1370	0.1071	0.1013	5.87e-03
1371	0.1059	0.1006	5.30e-03
1372	0.1065	0.0998	6.74e-03
1373	0.1071	0.0994	7.68e-03
1374	0.1071	0.1000	7.10e-03
1375	0.1065	0.1003	6.15e-03
1376	0.1071	0.1003	6.86e-03
1377	0.1078	0.1003	7.42e-03
1378	0.1071	0.1000	7.11e-03
1379	0.1078	0.1002	7.60e-03
1380	0.1078	0.1006	7.13e-03
1381	0.1078	0.1003	7.48e-03
1382	0.1084	0.1000	8.39e-03
1383	0.1078	0.1001	7.67e-03
1384	0.1071	0.1003	6.84e-03
1385	0.1071	0.0998	7.29e-03
1386	0.1065	0.1001	6.37e-03
1387	0.1065	0.0998	6.65e-03
1388	0.1065	0.0999	6.58e-03
1389	0.1078	0.0999	7.84e-03
1390	0.1071	0.1002	6.89e-03
1391	0.1071	0.1010	6.15e-03
1392	0.1084	0.1016	6.78e-03
1393	0.1084	0.1016	6.81e-03
1394	0.1065	0.1019	4.62e-03
1395	0.1071	0.1023	4.82e-03
1396	0.1090	0.1020	7.01e-03
1397	0.1090	0.1024	6.67e-03
1398	0.1097	0.1030	6.70e-03
1399	0.1097	0.1020	7.61e-03
1400	0.1097	0.1019	7.74e-03
1401	0.1071	0.1013	5.87e-03
1402	0.1065	0.1009	5.63e-03
1403	0.1071	0.1009	6.27e-03
1404	0.1071	0.1007	6.42e-03
1405	0.1078	0.1006	7.14e-03
1406	0.1071	0.1001	7.03e-03
1407	0.1071	0.0999	7.24e-03
1408	0.1071	0.1002	6.97e-03
1409	0.1071	0.1006	6.57e-03
1410	0.1065	0.1004	6.09e-03
1411	0.1059	0.0991	6.82e-03
1412	0.1065	0.0990	7.54e-03
1413	0.1065	0.0991	7.36e-03
1414	0.1059	0.0989	7.00e-03
1415	0.1052	0.0987	6.59e-03
1416	0.1052	0.0990	6.28e-03
1417	0.1059	0.0988	7.06e-03
1418	0.1046	0.0989	5.73e-03
1419	0.1059	0.0993	6.54e-03
1420	0.1059	0.0976	8.22e-03
1421	0.1052	0.0982	7.09e-03
1422	0.1046	0.0985	6.07e-03
1423	0.1052	0.0973	7.90e-03
1424	0.1059	0.0981	7.78e-03
1425	0.1046	0.0983	6.31e-03
1426	0.1046	0.0978	6.83e-03
1427	0.1059	0.0983	7.60e-03
1428	0.1046	0.0984	6.17e-03
1429	0.1046	0.0984	6.23e-03
1430	0.1052	0.0993	5.99e-03
1431	0.1052	0.0995	5.79e-03
1432	0.1052	0.0992	6.04e-03
1433	0.1052	0.0991	6.13e-03
1434	0.1040	0.0985	5.50e-03
1435	0.1046	0.0984	6.17e-03
1436	0.1046	0.0987	5.87e-03
1437	0.1046	0.0988	5.78e-03
1438	0.1040	0.0988	5.22e-03
1439	0.1046	0.0992	5.37e-03
1440	0.1046	0.0990	5.65e-03
1441	0.1046	0.0988	5.78e-03
1442	0.1059	0.0992	6.70e-03
1443	0.1040	0.0986	5.37e-03
1444	0.1040	0.0981	5.91e-03
