Gen	FittestString____	MaxFit	AvgFit	Diversity
1650	aoublCor nFW howDe	0.5000	0.4475	5.25e-02
1651	aoublCor nFW howDe	0.5000	0.4475	5.25e-02
1652	aoublCor nFW howDe	0.5000	0.4481	5.19e-02
1653	aoublCor nFW howDe	0.5000	0.4486	5.14e-02
1654	HocblCor nFW howDe	0.5000	0.4503	4.97e-02
1655	aoublCor nwG howDe	0.5000	0.4497	5.03e-02
1656	aoublCor nFW howDe	0.5000	0.4511	4.89e-02
1657	aoublCor nFW howDe	0.5000	0.4536	4.64e-02
1658	HoublCor nFG howDe	0.5000	0.4550	4.50e-02
1659	aoublCor nFW howDe	0.5000	0.4567	4.33e-02
1660	HoublCor ngW howDe	0.5000	0.4569	4.31e-02
1661	aoublCor nFW howDe	0.5000	0.4567	4.33e-02
1662	HoublCor nFW howDe	0.5000	0.4544	4.56e-02
1663	HoublCor nFW howDe	0.5000	0.4567	4.33e-02
1664	HoublCor nFW howDe	0.5000	0.4558	4.42e-02
1665	aoublCor nFW howDe	0.5000	0.4550	4.50e-02
1666	HoublCor nFW howDe	0.5000	0.4542	4.58e-02
1667	aoublCor nFW howDe	0.5000	0.4528	4.72e-02
1668	aoublyor nFW howDe	0.5000	0.4539	4.61e-02
1669	HoublCor nFW howDe	0.5000	0.4567	4.33e-02
1670	aoublCor ngW howDe	0.5000	0.4622	3.78e-02
1671	aoublTor nFW howDe	0.5000	0.4656	3.44e-02
1672	aoublCor nFW howDe	0.5000	0.4622	3.78e-02
1673	aocblCor nFW howDe	0.5000	0.4631	3.69e-02
1674	HoublCor nFG howDe	0.5000	0.4658	3.42e-02
1675	HoublCor nFW howDe	0.5000	0.4661	3.39e-02
1676	HoublCor nFW howDe	0.5000	0.4681	3.19e-02
1677	aoublRor nFW howDe	0.5000	0.4706	2.94e-02
1678	HoublCor nFW howDe	0.5000	0.4703	2.97e-02
1679	HoublCor ngW howDe	0.5000	0.4711	2.89e-02
1680	aoublCor nFW howDe	0.5000	0.4742	2.58e-02
1681	HoublCor nFW howDe	0.5000	0.4744	2.56e-02
1682	aocblCor nFW howDe	0.5000	0.4783	2.17e-02
1683	aoublCor nFG howDe	0.5000	0.4814	1.86e-02
1684	eoublCor nFW howDe	0.5000	0.4861	1.39e-02
1685	HoublCor nFW howDe	0.5000	0.4914	8.61e-03
1686	HoublTor ngW howDe	0.5000	0.4936	6.39e-03
1687	aoublCor nFW cowDe	0.5000	0.4925	7.50e-03
1688	HoiblCor nFG howDe	0.5000	0.4944	5.56e-03
1689	ToublRor nFW howDe	0.5556	0.4939	6.17e-02
1690	ToublRor nFW howDe	0.5556	0.4953	6.03e-02
1691	aoublCor nFW howDe	0.5000	0.4944	5.56e-03
1692	aoublCor nFW howDe	0.5000	0.4933	6.67e-03
1693	aoublRor nFW howDe	0.5000	0.4939	6.11e-03
1694	aoublTor ngG howDe	0.5000	0.4931	6.94e-03
1695	aoublRor ngW howDe	0.5000	0.4933	6.67e-03
1696	HoublCor nFW howDe	0.5000	0.4953	4.72e-03
1697	aoublCor ngW howDe	0.5000	0.4958	4.17e-03
1698	HoublCor nFW ho De	0.5556	0.4969	5.86e-02
1699	HoiblCor nFW ho De	0.5556	0.4992	5.64e-02
1700	aoublRor nFW howDe	0.5000	0.4994	5.56e-04
1701	aoublCor nFW VocDe	0.5000	0.5000	1.67e-15
1702	HoKblCor ngG howDe	0.5000	0.5000	1.67e-15
1703	aoublCor nFW howDe	0.5000	0.5000	1.67e-15
1704	ToublCor ngW howDe	0.5556	0.5003	5.53e-02
1705	aoublCor nFW howDe	0.5000	0.5000	1.67e-15
1706	aoublRor nFW howDe	0.5000	0.5000	1.67e-15
1707	aoublCor nFW howDe	0.5000	0.5000	1.67e-15
1708	HoublCor nFW howDe	0.5000	0.5000	1.67e-15
1709	aoublCor nFW howDe	0.5000	0.4997	2.78e-04
1710	HoiblCor ngW howDe	0.5000	0.4992	8.33e-04
1711	HoublRor ngW howDe	0.5000	0.4997	2.78e-04
1712	aoublCor nFW howDe	0.5000	0.5000	1.67e-15
1713	aoublRor nFW howDe	0.5000	0.4997	2.78e-04
1714	aoublCor ngW howDe	0.5000	0.5000	1.67e-15
1715	HoublCor ngW howDe	0.5000	0.4997	2.78e-04
1716	HoublCor nFq howDe	0.5000	0.4997	2.78e-04
1717	aoKblCor ngW howDe	0.5000	0.5000	1.67e-15
1718	aoublCor nFW howDe	0.5000	0.4994	5.56e-04
1719	aoublCor ngW howDe	0.5000	0.4997	2.78e-04
1720	aoublRor nFW howDe	0.5000	0.4994	5.56e-04
1721	aoublCor nFW hocDe	0.5000	0.4997	2.78e-04
1722	aoublNor nFW howDe	0.5000	0.4992	8.33e-04
1723	aoublCor ngW howDe	0.5000	0.4997	2.78e-04
1724	HoublCor ngW howDe	0.5000	0.5000	1.67e-15
1725	HoKblCor nFW howDe	0.5000	0.5000	1.67e-15
1726	aoublNor nFW hocDe	0.5000	0.4997	2.78e-04
1727	aoKblCor nFW howDe	0.5000	0.4994	5.56e-04
1728	aoublCor ngW howDe	0.5000	0.5000	1.67e-15
1729	aoublCor ngW howDe	0.5000	0.5000	1.67e-15
1730	aoKblCor ngW howDe	0.5000	0.5000	1.67e-15
1731	aoublCor nFW howDe	0.5000	0.4997	2.78e-04
1732	aoublCor ngW howDe	0.5000	0.4997	2.78e-04
1733	aoWblNor nFW hocDe	0.5000	0.4997	2.78e-04
1734	aoWblRor nFW howDe	0.5000	0.4992	8.33e-04
1735	aoWblCor nFW howDe	0.5000	0.4997	2.78e-04
1736	aoublNor ngW howDe	0.5000	0.5000	1.67e-15
1737	aoublCor nFW howDe	0.5000	0.5000	1.67e-15
1738	aoublCor nFW hocDe	0.5000	0.4994	5.56e-04
1739	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1740	aoWblCor ngW howDe	0.5000	0.4997	2.78e-04
1741	HoWblCor npW howDe	0.5000	0.5000	1.67e-15
1742	aoKblCor nFW howDe	0.5000	0.4997	2.78e-04
1743	HoKblCor nFW hocDe	0.5000	0.4994	5.56e-04
1744	aoublNor nFW howDe	0.5000	0.5000	1.67e-15
1745	aoublCor nFW howDe	0.5000	0.4997	2.78e-04
1746	aoublCor nFW howDe	0.5000	0.5000	1.67e-15
1747	aoWblCor ngW hocDe	0.5000	0.4994	5.56e-04
1748	aoublCor nFW howDe	0.5000	0.4997	2.78e-04
1749	aoWblCor npW howDe	0.5000	0.5000	1.67e-15
1750	aoublCor nFW hocDe	0.5000	0.4994	5.56e-04
1751	RoWblCor ngW howDe	0.5000	0.4997	2.78e-04
1752	aoKblCor ngW howDe	0.5000	0.4994	5.56e-04
1753	RoWblCor ngW howDe	0.5000	0.5000	1.67e-15
1754	HoKblCor nFW howDe	0.5000	0.5000	1.67e-15
1755	aoWblRor nFW howDe	0.5000	0.5000	1.67e-15
1756	HoWbRNor npW howDe	0.5000	0.4997	2.78e-04
1757	aoWblNor nFW hocDe	0.5000	0.4997	2.78e-04
1758	aoublCor ngW howDe	0.5000	0.4997	2.78e-04
1759	aoublCor nFW howDe	0.5000	0.4997	2.78e-04
1760	HoWbRNor nFW hocDe	0.5000	0.4997	2.78e-04
1761	aoWblCor nFW howDe	0.5000	0.4997	2.78e-04
1762	aoWblCor nFW hocDe	0.5000	0.4997	2.78e-04
1763	aoWblCor ngW howDe	0.5000	0.5000	1.67e-15
1764	aoublCor ngW hocDe	0.5000	0.5000	1.67e-15
1765	aoublCor ngW howDe	0.5000	0.4997	2.78e-04
1766	aoublCor npW howDe	0.5000	0.4997	2.78e-04
1767	aoWblCor ngW howDe	0.5000	0.5000	1.67e-15
1768	aoWblCor nFW howDe	0.5000	0.4994	5.56e-04
1769	aoublNor ngW NowDe	0.5000	0.4997	2.78e-04
1770	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1771	aoWbRNor nFW hocDe	0.5000	0.4997	2.78e-04
1772	aoWblCor nFW hocDe	0.5000	0.4997	2.78e-04
1773	aoWblNor ngW hocDe	0.5000	0.4994	5.56e-04
1774	aoWblNor nFW howDe	0.5000	0.4997	2.78e-04
1775	aoKblCor ngW hocDe	0.5000	0.4994	5.56e-04
1776	aoWblCor ngW howDe	0.5000	0.4997	2.78e-04
1777	aoWblCor nFW howDe	0.5000	0.4994	5.56e-04
1778	HoublCor nFW howDe	0.5000	0.5000	1.67e-15
1779	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1780	aoWbRCor nFW howDe	0.5000	0.5000	1.67e-15
1781	aoWblCor nFW hocDe	0.5000	0.5000	1.67e-15
1782	aoWblCor nFW howDe	0.5000	0.4992	8.33e-04
1783	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1784	HoKblCor ngW hocDe	0.5000	0.5000	1.67e-15
1785	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1786	aoWblCor nFW howDe	0.5000	0.4997	2.78e-04
1787	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1788	aoublCor ngW hocDe	0.5000	0.4997	2.78e-04
1789	aoWblCor nFW hocDe	0.5000	0.5000	1.67e-15
1790	HoKblCor nFW howDe	0.5000	0.4997	2.78e-04
1791	aoWbRCor npW hocDe	0.5000	0.4997	2.78e-04
1792	aoWbRCor nFW howDe	0.5000	0.5000	1.67e-15
1793	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1794	aoublCor nFW hocDe	0.5000	0.4997	2.78e-04
1795	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1796	aoWblCor nFW hocDe	0.5000	0.5000	1.67e-15
1797	aoWblNor nFW hocDe	0.5000	0.5000	1.67e-15
1798	aoWblCor nFW howDe	0.5000	0.4994	5.56e-04
1799	aoWblCor nFW hoqDe	0.5000	0.4997	2.78e-04
1800	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1801	aoublCor nFW howDe	0.5000	0.5000	1.67e-15
1802	aoWblCor nFW hocDe	0.5000	0.4994	5.56e-04
1803	HoKblCor nFW hoqDe	0.5000	0.4994	5.56e-04
1804	aoublCor nFW hocDe	0.5000	0.4994	5.56e-04
1805	aoublCor nFW hoqDe	0.5000	0.4994	5.56e-04
1806	aoWblCor nFW howDe	0.5000	0.4994	5.56e-04
1807	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1808	aoWblCor nFW howDe	0.5000	0.4997	2.78e-04
1809	aoWblCor nFW howDe	0.5000	0.4992	8.33e-04
1810	aoWblCor nFW howDe	0.5000	0.4992	8.33e-04
1811	HoublCor npW howDe	0.5000	0.4997	2.78e-04
1812	HoublCor nFW hoqDe	0.5000	0.5000	1.67e-15
1813	HoublCor npW howDe	0.5000	0.5000	1.67e-15
1814	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1815	HoWblCor nFW howDe	0.5000	0.4997	2.78e-04
1816	aoublCor nFW howDe	0.5000	0.4997	2.78e-04
1817	aoWblCor nFW howDe	0.5000	0.4997	2.78e-04
1818	aoKblCor nFW hoqDe	0.5000	0.4997	2.78e-04
1819	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1820	aoWblqor nFW howDe	0.5000	0.4997	2.78e-04
1821	aoWblCor nFW howDe	0.5000	0.4997	2.78e-04
1822	aoublCor nFW howDe	0.5000	0.4989	1.11e-03
1823	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1824	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1825	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1826	aoublCor nFW howDe	0.5000	0.4997	2.78e-04
1827	aoWblCor nFW howDe	0.5000	0.4994	5.56e-04
1828	aoWblCor nFW howDe	0.5000	0.4992	8.33e-04
1829	aoWblCor nFW howDe	0.5000	0.4997	2.78e-04
1830	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1831	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1832	aoublCor nFW howDe	0.5000	0.4994	5.56e-04
1833	aoWblCor nFW howDe	0.5000	0.4994	5.56e-04
1834	aoWblCor npW howDe	0.5000	0.5000	1.67e-15
1835	aoublCor nFW howDe	0.5000	0.4992	8.33e-04
1836	aoWblCor nFW howDe	0.5000	0.4992	8.33e-04
1837	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1838	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1839	aoWblCor nFW howDe	0.5000	0.4994	5.56e-04
1840	HoWblCor nFW howDe	0.5000	0.4994	5.56e-04
1841	aoKblCor nFW howDe	0.5000	0.4989	1.11e-03
1842	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1843	aoublCor nFW howDe	0.5000	0.4997	2.78e-04
1844	aoublCor nFW howDe	0.5000	0.4997	2.78e-04
1845	aoWblCor nFW hocDe	0.5000	0.5000	1.67e-15
1846	aoWblCor nFW howDe	0.5000	0.4994	5.56e-04
1847	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1848	aoWblCor nFW howDe	0.5000	0.4992	8.33e-04
1849	aoKblCor nFW howDe	0.5000	0.4997	2.78e-04
1850	aoublCor nFW howpe	0.5000	0.4997	2.78e-04
1851	aoWblCor npW howpe	0.5000	0.4994	5.56e-04
1852	aoWblSor nFW howDe	0.5000	0.5000	1.67e-15
1853	aoWblCor nFW howDe	0.5000	0.4997	2.78e-04
1854	aoWblCor nFW howDe	0.5000	0.4994	5.56e-04
1855	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1856	aoublCor nFW howDe	0.5000	0.5000	1.67e-15
1857	aoublCor nFW howDe	0.5000	0.4994	5.56e-04
1858	aoWblCor nFW howDe	0.5000	0.4997	2.78e-04
1859	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1860	aoublCor nFW howDe	0.5000	0.5000	1.67e-15
1861	aoWblCor nFw howDe	0.5000	0.4994	5.56e-04
1862	aoublCor nFW howDe	0.5000	0.5000	1.67e-15
1863	aoWblCor npW howDe	0.5000	0.4997	2.78e-04
1864	aoWblCor nFW howDe	0.5000	0.4992	8.33e-04
1865	aoWblCor nFW howDe	0.5000	0.4997	2.78e-04
1866	aoWblCor nFW howpe	0.5000	0.5000	1.67e-15
1867	aoWblCor nFW howDe	0.5000	0.4997	2.78e-04
1868	aoWblCor nFW howDe	0.5000	0.4992	8.33e-04
1869	aoUblCor nFW howpe	0.5000	0.4997	2.78e-04
1870	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1871	aoWblCor npW howpe	0.5000	0.4997	2.78e-04
1872	aoKblCor nFW howpe	0.5000	0.4994	5.56e-04
1873	aoWblCor npW howDe	0.5000	0.4997	2.78e-04
1874	aoublCor nFW howpe	0.5000	0.4997	2.78e-04
1875	aoWblCor nFW howpe	0.5000	0.4994	5.56e-04
1876	aoublCor nFW howpe	0.5000	0.5000	1.67e-15
1877	aoKblCor nFW howDe	0.5000	0.4997	2.78e-04
1878	aoublCor nFW howDe	0.5000	0.5000	1.67e-15
1879	aoublCor nFW howDe	0.5000	0.5000	1.67e-15
1880	aoublCor npW howDe	0.5000	0.4994	5.56e-04
1881	aoWblCor nFW howDe	0.5000	0.4994	5.56e-04
1882	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1883	aoWblCor nFW howpe	0.5000	0.5000	1.67e-15
1884	aoWblCor nFW howDe	0.5000	0.4997	2.78e-04
1885	aoKblCor nFW howDe	0.5000	0.4997	2.78e-04
1886	aoKblCor nFW howpe	0.5000	0.4994	5.56e-04
1887	aoWblCor nFW howDe	0.5000	0.4997	2.78e-04
1888	aoWblCor nFW howpe	0.5000	0.5000	1.67e-15
1889	aoWblCor nFW howpe	0.5000	0.5000	1.67e-15
1890	aoublCor npW howDe	0.5000	0.4986	1.39e-03
1891	aoWblCor nFW howDe	0.5000	0.4997	2.78e-04
1892	aoKblCor nFW howDe	0.5000	0.4992	8.33e-04
1893	aoWblCor nFW howDe	0.5000	0.4997	2.78e-04
1894	aoWblCor nFW howpe	0.5000	0.5000	1.67e-15
1895	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1896	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1897	aoWblCor nFW howDe	0.5000	0.4997	2.78e-04
1898	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1899	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1900	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1901	aoWblCor nFW howDe	0.5000	0.5000	1.67e-15
1902	ToublCor npW howDe	0.5556	0.5003	5.53e-02
1903	ToublCor npW howDe	0.5556	0.4997	5.58e-02
1904	ToublCor nFW howDe	0.5556	0.4997	5.58e-02
1905	ToublCor nFW howDe	0.5556	0.5008	5.47e-02
1906	ToublCor nFW howDe	0.5556	0.5011	5.44e-02
1907	ToublCor nFW howpe	0.5556	0.5011	5.44e-02
1908	ToublCor nFW howDe	0.5556	0.5014	5.42e-02
1909	ToublCor nFW howDe	0.5556	0.5022	5.33e-02
1910	ToWblCor nFW howDe	0.5556	0.5017	5.39e-02
1911	ToublCor nFW howDe	0.5556	0.5025	5.31e-02
1912	ToublCor nFW howDe	0.5556	0.5019	5.36e-02
1913	ToWblCor nFW howpe	0.5556	0.5022	5.33e-02
1914	ToublCor nFW howpe	0.5556	0.5028	5.28e-02
1915	ToWblCor nFW howDe	0.5556	0.5042	5.14e-02
1916	ToublCor nFW howDe	0.5556	0.5025	5.31e-02
1917	ToWblCor nFW howpe	0.5556	0.5025	5.31e-02
1918	ToublCor nFW howDe	0.5556	0.5008	5.47e-02
1919	ToWblCor npW howDe	0.5556	0.5025	5.31e-02
1920	ToWblCor nFW howpe	0.5556	0.5042	5.14e-02
1921	To blCor nFW howDe	0.6111	0.5050	1.06e-01
1922	To blCor nFW howDe	0.6111	0.5072	1.04e-01
1923	ao blCor nzW howpe	0.5556	0.5078	4.78e-02
1924	ToublCor nFW howDe	0.5556	0.5086	4.69e-02
1925	ToublCor nFW howpe	0.5556	0.5089	4.67e-02
1926	ToFblCor nFW howDe	0.5556	0.5114	4.42e-02
1927	ToWblCor nFW howDe	0.5556	0.5142	4.14e-02
1928	ToFblCor nFW howDe	0.5556	0.5153	4.03e-02
1929	ToWblCor nFW howDe	0.5556	0.5211	3.44e-02
1930	ToublCor nyW howDe	0.5556	0.5261	2.94e-02
1931	To blCor nFW howDe	0.6111	0.5269	8.42e-02
1932	ToWblCor nFW howDe	0.5556	0.5294	2.61e-02
1933	To blCor nFW howDe	0.6111	0.5303	8.08e-02
1934	To blCor nFW howpe	0.6111	0.5306	8.06e-02
1935	To blCor nFW howDe	0.6111	0.5333	7.78e-02
1936	To blCor nFW hocDe	0.6111	0.5364	7.47e-02
1937	To blCor nFW howDe	0.6111	0.5386	7.25e-02
1938	To blCor nFW hoKDe	0.6111	0.5411	7.00e-02
1939	To blCor nFW howDe	0.6111	0.5458	6.53e-02
1940	To blCor nFW howDe	0.6111	0.5436	6.75e-02
1941	To blCor nFW howDe	0.6111	0.5450	6.61e-02
1942	To blCor nFW howpe	0.6111	0.5475	6.36e-02
1943	To blCor nFW howDe	0.6111	0.5528	5.83e-02
1944	To blCor nFW howpe	0.6111	0.5581	5.31e-02
1945	To blCor nFW howDe	0.6111	0.5575	5.36e-02
1946	To blCor nFW howDe	0.6111	0.5586	5.25e-02
1947	To blCor nFW howDe	0.6111	0.5614	4.97e-02
1948	To blCor nyW howDe	0.6111	0.5631	4.81e-02
1949	To blCor nFW howpe	0.6111	0.5636	4.75e-02
1950	To blCor nFW howDe	0.6111	0.5628	4.83e-02
1951	To blCor nFW howDe	0.6111	0.5631	4.81e-02
1952	To blCor nFW howDe	0.6111	0.5606	5.06e-02
1953	To blCor nFW howDe	0.6111	0.5589	5.22e-02
1954	To blCor nFW howDe	0.6111	0.5656	4.56e-02
1955	To blCor nFW howDe	0.6111	0.5650	4.61e-02
1956	To blCor nFW howpe	0.6111	0.5697	4.14e-02
1957	To blCor nFW howpe	0.6111	0.5694	4.17e-02
1958	To blCor nFW howDe	0.6111	0.5708	4.03e-02
1959	To blCor nFW howbe	0.6667	0.5753	9.14e-02
1960	To blCor nFW howDe	0.6111	0.5725	3.86e-02
1961	To blCor nFW howbe	0.6667	0.5792	8.75e-02
1962	To blCor nFW howDe	0.6111	0.5772	3.39e-02
1963	To blCor nFW howpe	0.6111	0.5744	3.67e-02
1964	To blCor nFW howpe	0.6111	0.5744	3.67e-02
1965	To blCor nFW howDe	0.6111	0.5742	3.69e-02
1966	To blCor nFW howpe	0.6111	0.5742	3.69e-02
1967	To blCor nFW howpe	0.6111	0.5756	3.56e-02
1968	To blCor nFW howDe	0.6111	0.5739	3.72e-02
1969	To blCor nFW howpe	0.6111	0.5750	3.61e-02
1970	To blCor nFW howDe	0.6111	0.5806	3.06e-02
1971	To blCor nFW howpe	0.6111	0.5858	2.53e-02
1972	To blCor nFW howDe	0.6111	0.5894	2.17e-02
1973	To blCor nFW howpe	0.6111	0.5928	1.83e-02
1974	To blCor nFW howDe	0.6111	0.5958	1.53e-02
1975	To blCor nFW howpe	0.6111	0.5978	1.33e-02
1976	To blCor nFW howpe	0.6111	0.5994	1.17e-02
1977	To blCor nFW howpe	0.6111	0.5997	1.14e-02
1978	To blCor nFW howDe	0.6111	0.5997	1.14e-02
1979	To blCor nFW howDe	0.6111	0.5994	1.17e-02
1980	To blCor nFW howpe	0.6111	0.6014	9.72e-03
1981	To blCor nFW howDe	0.6111	0.6031	8.06e-03
1982	To blCor nFW howDe	0.6111	0.6036	7.50e-03
1983	To blCor nFW howpe	0.6111	0.6050	6.11e-03
1984	To blCor nFW howDe	0.6111	0.6067	4.44e-03
1985	To blCor nFW howDe	0.6111	0.6081	3.06e-03
1986	To blCor nFW howDe	0.6111	0.6086	2.50e-03
1987	To blCor nFW howpe	0.6111	0.6108	2.78e-04
1988	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
1989	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
1990	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
1991	To blCor nFW howDe	0.6111	0.6106	5.56e-04
1992	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
1993	To blCor nFW howDe	0.6111	0.6108	2.78e-04
1994	To blCor nFW howpe	0.6111	0.6108	2.78e-04
1995	To blCor nFW howDe	0.6111	0.6106	5.56e-04
1996	To bl or nFW howDe	0.6667	0.6114	5.53e-02
1997	To blCor nFW howpe	0.6111	0.6103	8.33e-04
1998	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
1999	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2000	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2001	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2002	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2003	To blCor nFW hopDe	0.6111	0.6103	8.33e-04
2004	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2005	To blCor nFW howpe	0.6111	0.6108	2.78e-04
2006	To blCor nFW howpe	0.6111	0.6108	2.78e-04
2007	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2008	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2009	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2010	To bJCor nFW howDe	0.6111	0.6111	-4.44e-16
2011	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2012	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2013	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2014	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2015	To blCor nFW howDe	0.6111	0.6106	5.56e-04
2016	To blCor nFW howpe	0.6111	0.6108	2.78e-04
2017	To blCor nFW howDe	0.6111	0.6106	5.56e-04
2018	To blCor nFW howpe	0.6111	0.6111	-4.44e-16
2019	To blCor nFW howpe	0.6111	0.6108	2.78e-04
2020	To blCor nFW howpe	0.6111	0.6106	5.56e-04
2021	To blCor nFW howpe	0.6111	0.6108	2.78e-04
2022	To blCor nFW howDe	0.6111	0.6106	5.56e-04
2023	To blCor nFW howpe	0.6111	0.6111	-4.44e-16
2024	To blCor nFW howpe	0.6111	0.6111	-4.44e-16
2025	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2026	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2027	To blCor nFW howDe	0.6111	0.6094	1.67e-03
2028	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2029	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2030	To blCor nFW howpe	0.6111	0.6108	2.78e-04
2031	To blCor nFW howDe	0.6111	0.6106	5.56e-04
2032	To blCor nFW howpe	0.6111	0.6108	2.78e-04
2033	To blCor nFW howpe	0.6111	0.6108	2.78e-04
2034	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2035	To blCor nFW howDe	0.6111	0.6106	5.56e-04
2036	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2037	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2038	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2039	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2040	To blCor nFW howDe	0.6111	0.6106	5.56e-04
2041	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2042	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2043	To bJCor nFW howDe	0.6111	0.6097	1.39e-03
2044	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2045	To bnCor nFW howDe	0.6111	0.6111	-4.44e-16
2046	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2047	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2048	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2049	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2050	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2051	To blCor nFW howDe	0.6111	0.6106	5.56e-04
2052	To blCor nFW howbe	0.6667	0.6108	5.58e-02
2053	To blCor nFW howpe	0.6111	0.6108	2.78e-04
2054	To blCor nFW howDe	0.6111	0.6106	5.56e-04
2055	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2056	To blCor nFW howDe	0.6111	0.6103	8.33e-04
2057	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2058	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2059	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2060	To blCor nFW howDe	0.6111	0.6106	5.56e-04
2061	To blCor nFW howDe	0.6111	0.6103	8.33e-04
2062	To blCor nFW howDe	0.6111	0.6106	5.56e-04
2063	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2064	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2065	To blCor nFW howDe	0.6111	0.6106	5.56e-04
2066	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2067	To blCor nFW howye	0.6111	0.6108	2.78e-04
2068	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2069	To blCor nFW howye	0.6111	0.6103	8.33e-04
2070	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2071	To blCor nFW howre	0.6111	0.6106	5.56e-04
2072	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2073	To blCor nFW howDe	0.6111	0.6106	5.56e-04
2074	To blCor nFW howye	0.6111	0.6097	1.39e-03
2075	To blCor nFW howbe	0.6667	0.6114	5.53e-02
2076	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2077	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2078	To blCor nFW howDe	0.6111	0.6100	1.11e-03
2079	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2080	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2081	To blCor nFW howDe	0.6111	0.6111	-4.44e-16
2082	To blCor nFW howDe	0.6111	0.6108	2.78e-04
2083	To blCor nFW howDe	0.6111	0.6103	8.33e-04
