Gen	FittestString____	MaxFit	AvgFit	Diversity
386	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
387	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
388	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
389	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
390	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
391	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
392	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
393	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
394	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
395	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
396	ERHqifjMyOYhGsxbNk	0.0000	0.0000	2.12e-21
397	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
398	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
399	ERHqgfjMyOYhGscbNk	0.0000	0.0000	2.12e-21
400	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
401	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
402	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
403	ERHhifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
404	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
405	ERHqifjMyOYhGsxbNk	0.0000	0.0000	2.12e-21
406	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
407	ERHqifjMyOYhGsxbNk	0.0000	0.0000	2.12e-21
408	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
409	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
410	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
411	ERHqifjMyOYhGsxbNk	0.0000	0.0000	2.12e-21
412	ERHqifjMyOYhGsxbNk	0.0000	0.0000	2.12e-21
413	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
414	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
415	ERHqifjMyOYhGscbBk	0.0000	0.0000	2.12e-21
416	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
417	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
418	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
419	ERHqifjMyOYhGsxbNk	0.0000	0.0000	2.12e-21
420	ERHqifjMyOYhGsxbNk	0.0000	0.0000	2.12e-21
421	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
422	ERHhifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
423	ERHqifjMyeYhGscbNk	0.0000	0.0000	2.12e-21
424	ERHqifjMyeYhGscbNk	0.0000	0.0000	2.12e-21
425	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
426	ERHqifjMyeYhGscbNk	0.0000	0.0000	2.12e-21
427	ERHqifjMyeYhGscbNk	0.0000	0.0000	2.12e-21
428	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
429	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
430	ERHqifjMyOYhGsxbNk	0.0000	0.0000	2.12e-21
431	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
432	EkbqifjMyOYhGsxbNk	0.0000	0.0000	2.12e-21
433	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
434	ERHqifjMyeYhGscbNk	0.0000	0.0000	2.12e-21
435	ERHqEfjMyOYhGscbNk	0.0000	0.0000	2.12e-21
436	ERHqifjMyeYhGsxbNk	0.0000	0.0000	2.12e-21
437	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
438	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
439	ERHqifjPyeYhGscbNk	0.0000	0.0000	2.12e-21
440	EkHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
441	EkHqifjMyeYhGscbNk	0.0000	0.0000	2.12e-21
442	EkHqifjMyeYhGscbNk	0.0000	0.0000	2.12e-21
443	ERHqifjPyeYhGscbNk	0.0000	0.0000	2.12e-21
444	ERHqifjMyOYhGsxbNk	0.0000	0.0000	2.12e-21
445	EbHqifjMyeYhGsxbNk	0.0000	0.0000	2.12e-21
446	ERHqEfjMyOYhGscbNk	0.0000	0.0000	2.12e-21
447	ERHqifjMyOYhGscbNk	0.0000	0.0000	2.12e-21
448	ERHqifjMyeYhGscbNk	0.0000	0.0000	2.12e-21
449	ERHqi jPyOYhGscbNk	0.0556	0.0003	5.53e-02
450	ERHqifjMyeYhGscbNk	0.0000	0.0000	2.12e-21
451	ERHqifjMyeYhGscbNk	0.0000	0.0000	2.12e-21
452	ERHqifjMyeYhGscbNk	0.0000	0.0000	2.12e-21
453	ERHqifjMyeYhGscbNk	0.0000	0.0000	2.12e-21
454	ERHqifjMyeYhGscbNk	0.0000	0.0000	2.12e-21
455	ERHqifjMyeYhGscbNk	0.0000	0.0000	2.12e-21
456	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
457	ERHqifjMyeYhGscbNk	0.0000	0.0000	2.12e-21
458	ERHqifjMyeYh scbNk	0.0556	0.0003	5.53e-02
459	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
460	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
461	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
462	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
463	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
464	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
465	ERHqifjMyeFhGsobNk	0.0556	0.0003	5.53e-02
466	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
467	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
468	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
469	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
470	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
471	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
472	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
473	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
474	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
475	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
476	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
477	aRHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
478	ERHbifjMyeFhGscbNk	0.0556	0.0003	5.53e-02
479	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
480	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
481	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
482	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
483	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
484	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
485	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
486	ERHqifjMyeFhGscbNk	0.0000	0.0000	2.12e-21
487	XRHqifjMynFhGscbNk	0.0556	0.0003	5.53e-02
488	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
489	EoHqifjMyeFhGscbMk	0.0556	0.0003	5.53e-02
490	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
491	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
492	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
493	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
494	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
495	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
496	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
497	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
498	ERHqifjMyeFhGscbbk	0.0556	0.0003	5.53e-02
499	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
500	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
501	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
502	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
503	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
504	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
505	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
506	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
507	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
508	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
509	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
510	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
511	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
512	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
513	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
514	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
515	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
516	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
517	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
518	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
519	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
520	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
521	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
522	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
523	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
524	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
525	ERKqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
526	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
527	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
528	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
529	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
530	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
531	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
532	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
533	DRHqUfjMyeFhGscbMk	0.0000	0.0000	2.12e-21
534	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
535	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
536	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
537	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
538	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
539	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
540	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
541	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
542	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
543	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
544	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
545	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
546	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
547	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
548	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
549	ERHqifjMyeFhGscbMu	0.0000	0.0000	2.12e-21
550	ERHqifjryeFhGscbMu	0.0556	0.0003	5.53e-02
551	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
552	ERHbifjMyeFhGscbMk	0.0556	0.0003	5.53e-02
553	ERHbifjMyeFhGscbMk	0.0556	0.0003	5.53e-02
554	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
555	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
556	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
557	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
558	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
559	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
560	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
561	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
562	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
563	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
564	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
565	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
566	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
567	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
568	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
569	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
570	ERHqifoMyeFhGscbMk	0.0556	0.0003	5.53e-02
571	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
572	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
573	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
574	ERHqifjMyeFvGscbMk	0.0000	0.0000	2.12e-21
575	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
576	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
577	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
578	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
579	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
580	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
581	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
582	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
583	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
584	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
585	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
586	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
587	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
588	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
589	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
590	ERHqifjMyeFhGscbMk	0.0000	0.0000	2.12e-21
591	ERHqifjM eFhGscbMk	0.0556	0.0003	5.53e-02
592	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
593	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
594	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
595	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
596	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
597	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
598	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
599	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
600	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
601	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
602	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
603	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
604	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
605	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
606	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
607	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
608	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
609	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
610	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
611	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
612	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
613	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
614	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
615	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
616	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
617	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
618	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
619	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
620	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
621	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
622	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
623	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
624	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
625	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
626	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
627	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
628	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
629	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
630	ERHqifjMyeFBGrcbMk	0.0000	0.0000	2.12e-21
631	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
632	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
633	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
634	ERiqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
635	ERHqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
636	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
637	ERHqWfjMyeFBGscbMk	0.0000	0.0000	2.12e-21
638	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
639	ERHqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
640	ERHqWfjHyeFZGscbMk	0.0000	0.0000	2.12e-21
641	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
642	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
643	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
644	ERiqWfjMyeFZGscbMk	0.0000	0.0000	2.12e-21
645	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
646	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
647	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
648	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
649	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
650	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
651	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
652	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
653	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
654	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
655	ERHqifjMyeFZGscbMk	0.0000	0.0000	2.12e-21
656	ERHbifxMyeFZGscbMk	0.0556	0.0003	5.53e-02
657	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
658	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
659	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
660	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
661	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
662	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
663	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
664	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
665	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
666	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
667	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
668	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
669	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
670	ERMqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
671	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
672	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
673	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
674	ERiqlOxMyeFZGscbMk	0.0000	0.0000	2.12e-21
675	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
676	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
677	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
678	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
679	ERiqifxMyeFZGscNMk	0.0000	0.0000	2.12e-21
680	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
681	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
682	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
683	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
684	ERiqifxMyeFZGCcbMk	0.0000	0.0000	2.12e-21
685	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
686	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
687	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
688	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
689	ERiqifxMyYFZGscbMk	0.0000	0.0000	2.12e-21
690	ERixifxMyeFZGsrbMk	0.0000	0.0000	2.12e-21
691	ERiqifxMyYoZGscbMk	0.0556	0.0003	5.53e-02
692	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
693	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
694	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
695	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
696	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
697	ERiqifxMyeFZGsebMk	0.0000	0.0000	2.12e-21
698	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
699	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
700	LRiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
701	ERiqifxMyeFZGsebMk	0.0000	0.0000	2.12e-21
702	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
703	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
704	ERiqifxMyeFZGsebMk	0.0000	0.0000	2.12e-21
705	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
706	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
707	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
708	LRiqifxMyeFZGUcbMk	0.0000	0.0000	2.12e-21
709	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
710	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
711	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
712	ERiqifxMyeFZGUcbMk	0.0000	0.0000	2.12e-21
713	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
714	LRiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
715	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
716	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
717	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
718	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
719	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
720	ERuqifxNyeFZGscbMk	0.0000	0.0000	2.12e-21
721	ERiqifxMbeFZGscbMk	0.0000	0.0000	2.12e-21
722	ERiqifxNyeFZGscbMk	0.0000	0.0000	2.12e-21
723	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
724	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
725	ERiqifxMyeFZ scbMk	0.0556	0.0003	5.53e-02
726	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
727	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
728	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
729	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
730	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
731	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
732	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
733	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
734	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
735	ERiqifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
736	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
737	ERiqifxMQeFZGscbMk	0.0000	0.0000	2.12e-21
738	ERiqifxMyxFZGscbMk	0.0000	0.0000	2.12e-21
739	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
740	ERiqifxM eFZGscbMk	0.0556	0.0003	5.53e-02
741	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
742	ERiOifxMyeFZGsc Mk	0.0556	0.0003	5.53e-02
743	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
744	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
745	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
746	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
747	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
748	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
749	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
750	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
751	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
752	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
753	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
754	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
755	ERiOifxeneFZGscbMk	0.0000	0.0000	2.12e-21
756	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
757	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
758	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
759	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
760	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
761	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
762	ERiOifxMneFZGscbMk	0.0000	0.0000	2.12e-21
763	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
764	TRiOifxMyeFZGscbMk	0.0556	0.0003	5.53e-02
765	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
766	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
767	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
768	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
769	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
770	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
771	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
772	ERiOifxMyeFZGscbMk	0.0000	0.0000	2.12e-21
